ICRF Designation,IERS Des.,Inf.,RA,Dec,dRA,dDec,Corr.,Mean,First,Last,Nbs,Nbd,Nbr
ICRF,J141528.4+370621,1413+373,213.868612,37.105878,0.00001157,0.0001611,-0.3666,55795.9,50242.8,57915.1,3,245,0
ICRF,J141533.5+650123,1414+652,213.889683,65.023307,0.00022277,0.0008672,-0.5536,57954.1,57920.8,58048.6,3,94,0
ICRF,J141536.7+483030,1413+487,213.903333,48.508458,0.00005224,0.0008980,0.0656,57972.8,57646.8,58036.5,3,119,0
ICRF,J141558.8+132023,1413+135,213.995073,13.339920,0.00000231,0.0000377,-0.1449,55687.8,45138.8,58205.8,190,4181,0
ICRF,J141604.1+344436,1413+349,214.017442,34.743452,0.00000804,0.0001461,-0.0379,54344.1,50219.8,57938.7,5,262,0
ICRF,J141628.6+124213,1414+129,214.119402,12.703771,0.00002312,0.0005717,-0.0344,57778.4,57275.7,58048.6,3,148,0
ICRF,J141634.3-170545,1413-168,214.143207,-17.096037,0.00000617,0.0001878,-0.1360,56875.5,53560.8,58159.9,4,262,0
ICRF,J141708.1+460705,1415+463,214.284006,46.118180,0.00001046,0.0001211,-0.1366,55434.5,50306.3,58015.8,3,209,0
ICRF,J141740.4+381821,1415+385,214.418524,38.305873,0.00001584,0.0002373,-0.2342,57549.3,56834.7,57915.1,2,189,0
ICRF,J141803.7+170324,1415+172,214.515578,17.056842,0.00003145,0.0010110,-0.1476,57907.1,56875.5,58048.6,3,103,0
ICRF,J141850.7+154106,1416+159,214.711339,15.685094,0.00001676,0.0004835,0.1215,57744.0,57275.7,57944.2,2,177,0
ICRF,J141858.9-350942,1415-349,214.745487,-35.161808,0.00000714,0.0002092,-0.0513,57171.7,53134.5,58204.3,4,213,0
ICRF,J141908.1+062834,1416+067,214.784084,6.476334,0.00000779,0.0001773,-0.1218,53546.5,48194.7,58003.7,20,587,0
ICRF,J141935.2-515458,1416-516,214.896855,-51.916269,0.00002992,0.0005085,0.0505,57988.7,57988.7,57988.7,1,18,0
ICRF,J141946.5+542314,1418+546,214.944156,54.387441,0.00000348,0.0000305,-0.0615,55509.6,45138.8,58200.8,1053,93229,0
ICRF,J141946.6+382148,1417+385,214.944224,38.363465,0.00000260,0.0000310,-0.0441,55560.9,49750.8,58183.7,641,32385,0
ICRF,J141949.7-192825,1417-192,214.957245,-19.473686,0.00000689,0.0002060,0.0889,54304.6,50632.3,58159.9,5,364,0
ICRF,J141959.2+270625,1417+273,214.997071,27.107098,0.00000377,0.0000640,0.0297,53786.0,48863.2,57951.4,20,1250,0
ICRF,J142000.3+372134,1417+375,215.001421,37.359628,0.00001167,0.0001933,0.1511,56307.1,53134.5,57920.8,3,260,0
ICRF,J142020.8+170329,1417+172,215.087046,17.058104,0.00000503,0.0001322,-0.0967,57047.1,55741.7,57944.2,3,302,0
ICRF,J142107.7-064356,1418-065,215.282315,-6.732321,0.00000833,0.0002338,0.1610,56705.6,50576.2,58204.3,5,350,0
ICRF,J142114.0+282452,1419+286,215.308566,28.414663,0.00004909,0.0010599,-0.5424,58137.6,58137.6,58137.6,1,98,0
ICRF,J142115.0+751320,1421+754,215.312571,75.222293,0.00029616,0.0009501,0.0217,57938.7,57905.2,58036.5,2,102,0
ICRF,J142123.0+464547,1419+469,215.346137,46.763330,0.00001175,0.0001456,-0.1886,55189.2,50306.3,58015.8,4,226,0
ICRF,J142136.9-193118,1418-192,215.403992,-19.521903,0.00000655,0.0002034,-0.2659,57221.9,54601.7,58159.9,4,238,0
ICRF,J142143.3-200143,1418-198,215.430814,-20.028857,0.00002193,0.0003511,0.1908,57924.4,57597.7,58048.6,3,94,0
ICRF,J142144.5+101357,1419+104,215.435659,10.232510,0.00001509,0.0004131,-0.1702,57488.8,56818.4,57944.2,2,220,0
ICRF,J142230.3+322310,1420+326,215.626579,32.386233,0.00000789,0.0001355,-0.2864,51817.0,48863.2,58046.8,11,402,0
ICRF,J142237.1-230830,1419-229,215.654610,-23.141704,0.00000910,0.0003142,-0.0217,57366.0,56498.8,57944.2,2,135,0
ICRF,J142242.4+041439,1420+044,215.677044,4.244200,0.00001481,0.0004844,-0.5169,57915.3,57498.7,58137.6,3,282,0
ICRF,J142306.1+480210,1421+482,215.775653,48.036346,0.00001323,0.0001502,0.0269,55754.8,50306.3,58015.8,3,176,0
ICRF,J142314.1+505537,1421+511,215.809110,50.927024,0.00001434,0.0001628,-0.2583,56940.5,50306.3,57840.3,3,241,0
ICRF,J142330.1+115951,1421+122,215.875417,11.997570,0.00002277,0.0005486,-0.3350,57191.4,49914.7,57944.2,4,149,0
ICRF,J142340.8-221817,1420-220,215.920043,-22.304866,0.00000727,0.0002377,0.0174,56634.6,53503.7,57951.4,3,192,0
ICRF,J142343.5-782934,1418-782,215.931456,-78.493028,0.00014382,0.0005278,-0.3055,53671.2,52887.6,54457.4,4,22,0
ICRF,J142409.5+043452,1421+048,216.039587,4.581134,0.00000851,0.0002837,-0.4574,57594.0,52940.7,58137.6,5,296,0
ICRF,J142416.0-140702,1421-138,216.066813,-14.117498,0.00000656,0.0002007,-0.2295,57230.9,53560.8,58159.9,4,230,0
ICRF,J142437.0+470556,1422+473,216.154499,47.099082,0.00001319,0.0001788,0.1263,55768.4,50306.3,57776.0,3,181,0
ICRF,J142440.5+263730,1422+268,216.168868,26.625132,0.00099908,0.0123965,0.1251,58137.6,58137.6,58137.6,1,6,0
ICRF,J142452.2-724117,1420-724,216.217659,-72.688082,0.00007222,0.0003378,0.1299,54723.8,54723.8,54723.8,1,14,0
ICRF,J142455.5+361536,1422+364,216.231298,36.260011,0.00002531,0.0004384,-0.2346,57393.0,56818.4,57920.8,2,165,0
ICRF,J142455.5-680758,1420-679,216.231489,-68.132804,0.00000908,0.0000691,0.2364,56934.6,52872.9,58186.8,51,786,0
ICRF,J142523.0-251306,1422-249,216.345989,-25.218603,0.00001233,0.0003723,-0.3263,56016.8,53134.5,57951.4,3,212,0
ICRF,J142549.0+142456,1423+146,216.454242,14.415806,0.00000283,0.0000565,-0.0869,56217.6,50085.5,58144.4,59,2158,0
ICRF,J142637.0+362509,1424+366,216.654531,36.419326,0.00000387,0.0000537,0.0734,54837.1,50242.8,58107.8,69,1407,0
ICRF,J142700.3+234800,1424+240,216.751632,23.800010,0.00000353,0.0000457,0.0155,55881.6,48863.2,58162.7,31,1281,0
ICRF,J142735.6+263214,1425+267,216.898365,26.537372,0.00006367,0.0009768,0.0303,57753.3,56879.0,58144.4,4,164,0
ICRF,J142741.3-330531,1424-328,216.922338,-33.092085,0.00000797,0.0002425,0.0092,57028.6,53126.1,58204.3,4,171,0
ICRF,J142756.2-420619,1424-418,216.984573,-42.105399,0.00000274,0.0000311,0.0065,56607.0,47305.8,58205.8,1963,78076,0
ICRF,J142828.5-155308,1425-156,217.118785,-15.885789,0.00001471,0.0003518,-0.0928,58036.8,57597.7,58204.3,4,197,0
ICRF,J142831.7+272432,1426+276,217.132340,27.408953,0.00000957,0.0002341,0.1794,57738.3,56879.0,58144.4,3,304,0
ICRF,J142846.4+210336,1426+212,217.193386,21.060210,0.00000919,0.0002237,-0.1097,57751.1,56879.0,58144.4,3,302,0
ICRF,J142905.3+631604,1427+634,217.272112,63.267959,0.00002239,0.0001447,-0.0658,57454.7,56904.7,57944.2,3,264,0
ICRF,J142921.8+540611,1427+543,217.341162,54.103090,0.00000964,0.0001004,-0.1539,53191.3,49577.0,58183.7,9,369,0
ICRF,J142934.4-205513,1426-206,217.393599,-20.920444,0.00001692,0.0004266,0.1380,57904.2,57610.7,57951.4,3,86,0
ICRF,J143009.7+104326,1427+109,217.540578,10.724128,0.00000512,0.0001483,-0.1196,54935.8,49914.7,57951.4,3,271,0
ICRF,J143023.7+420436,1428+422,217.598923,42.076803,0.00000834,0.0001224,0.1274,51686.4,50242.8,57855.7,19,436,0
ICRF,J143031.3-000907,1427+000,217.630424,0.152116,0.00002301,0.0006391,0.0266,57690.6,57099.3,58204.3,3,198,0
ICRF,J143040.5+364903,1428+370,217.669099,36.817747,0.00000361,0.0000508,0.0246,56176.0,53134.5,58053.8,48,1536,0
ICRF,J143120.5+395241,1429+400,217.835577,39.878202,0.00000867,0.0001569,0.0616,54791.2,50242.8,57920.8,3,221,0
ICRF,J143125.8+244220,1429+249,217.857853,24.705751,0.00001236,0.0002887,-0.3811,57899.9,57407.7,58144.4,3,295,0
ICRF,J143239.8+361807,1430+365,218.165957,36.302204,0.00001448,0.0003267,-0.0670,54921.4,50303.8,57920.8,11,187,0
ICRF,J143257.6-180135,1430-178,218.240378,-18.026458,0.00000899,0.0001897,-0.4981,52876.8,48160.3,58101.7,27,343,0
ICRF,J143321.4-154844,1430-155,218.339414,-15.812413,0.00000469,0.0001352,-0.0072,55714.6,50632.3,58204.3,4,333,0
ICRF,J143328.4-834108,1424-834,218.368470,-83.685753,0.00013921,0.0002709,-0.1211,57156.6,57153.0,57159.0,3,33,0
ICRF,J143405.6+420315,1432+422,218.523727,42.054442,0.00000939,0.0001452,-0.0049,54223.7,50242.8,57776.0,3,205,0
ICRF,J143421.1-114619,1431-115,218.588066,-11.772086,0.00000561,0.0001758,-0.1148,57009.5,53503.7,58204.3,4,331,0
ICRF,J143439.7+195200,1432+200,218.665806,19.866871,0.00000256,0.0000442,0.0284,55474.1,48863.2,58204.3,144,4456,0
ICRF,J143535.4+301224,1433+304,218.897509,30.206811,0.00001479,0.0002515,0.1288,53020.0,48863.2,57944.2,8,336,0
ICRF,J143539.9-041455,1433-040,218.916269,-4.248694,0.00001765,0.0004925,0.3333,57494.8,53153.2,58204.3,4,236,0
ICRF,J143547.1+760525,1436+763,218.946244,76.090508,0.00016738,0.0007487,0.1840,57014.5,49827.5,57905.2,4,120,0
ICRF,J143640.9+232103,1434+235,219.170755,23.350905,0.00000466,0.0001070,-0.1947,54048.1,50085.5,58159.9,7,494,0
ICRF,J143645.8+633637,1435+638,219.190842,63.610518,0.00000661,0.0000447,0.0895,52243.7,47023.7,58177.7,31,1709,0
ICRF,J143656.7-184634,1434-185,219.236534,-18.776148,0.00001238,0.0002840,0.0546,58018.0,57597.7,58204.3,4,186,0
ICRF,J143708.9-294718,1434-295,219.287372,-29.788508,0.00003262,0.0010632,-0.4177,57609.3,56809.7,58048.6,3,98,0
ICRF,J143719.8+511249,1435+514,219.332518,51.213714,0.00001753,0.0001795,0.1498,57510.0,54088.1,57840.3,3,212,0
ICRF,J143809.4-220454,1435-218,219.539456,-22.081875,0.00000406,0.0000781,0.0137,53383.8,47176.5,58101.7,47,856,0
ICRF,J143810.7-312228,1435-311,219.544940,-31.374591,0.00001092,0.0003998,0.0118,58204.3,58204.3,58204.3,1,73,0
ICRF,J143828.5+441812,1436+445,219.618769,44.303353,0.00002185,0.0002678,0.4078,55263.9,50306.3,57776.0,3,177,0
ICRF,J143844.7+621154,1437+624,219.686595,62.198455,0.00003371,0.0002258,-0.3838,56550.7,52409.7,57944.2,3,139,0
ICRF,J143853.6+371035,1436+373,219.723379,37.176505,0.00000713,0.0001250,-0.0028,54057.5,50242.8,57944.2,3,279,0
ICRF,J143908.9+211450,1436+214,219.787093,21.247450,0.00000630,0.0001571,-0.2640,57543.7,53560.8,58159.9,4,316,0
ICRF,J143920.5+371202,1437+374,219.835741,37.200788,0.00000847,0.0001602,-0.0752,57878.0,57646.8,57967.7,4,340,0
ICRF,J143923.6+325354,1437+331,219.848560,32.898562,0.00003361,0.0005416,-0.1262,56165.9,51687.6,57944.2,3,139,0
ICRF,J143946.9+495805,1438+501,219.945734,49.968182,0.00000976,0.0001205,0.0514,55211.1,50306.3,57776.0,3,233,0
ICRF,J143956.8-153150,1437-153,219.986967,-15.530710,0.00000604,0.0001957,-0.0284,55255.9,50632.3,57905.2,4,279,0
ICRF,J144017.9+055634,1437+061,220.074938,5.942803,0.00000937,0.0002909,-0.1834,57650.8,54112.8,58144.4,4,280,0
ICRF,J144022.3+382013,1438+385,220.093067,38.337116,0.00000774,0.0001624,0.0214,54506.7,50242.8,57951.4,3,213,0
ICRF,J144033.6+012705,1438+016,220.140196,1.451447,0.00001616,0.0005131,-0.4480,57401.9,53523.9,58159.9,4,256,0
ICRF,J144059.4+015744,1438+021,220.247899,1.962265,0.00000826,0.0002621,-0.3520,56596.7,53561.9,58159.9,4,262,0
ICRF,J144115.0-391348,1438-390,220.312871,-39.230037,0.00004653,0.0016614,0.2530,58204.3,58204.3,58204.3,1,38,0
ICRF,J144119.8-330324,1438-328,220.332890,-33.056778,0.00001106,0.0003311,-0.1104,56446.1,53134.5,57875.7,3,114,0
ICRF,J144123.9-345645,1438-347,220.349875,-34.946094,0.00001585,0.0004769,-0.0126,56891.8,53126.1,57875.7,3,79,0
ICRF,J144145.4-152336,1438-151,220.439239,-15.393407,0.00000690,0.0002228,-0.0712,56787.2,53560.8,57905.2,4,252,0
ICRF,J144158.6+631833,1440+635,220.494456,63.309289,0.00001901,0.0001345,0.1752,56876.7,49827.5,57944.2,3,232,0
ICRF,J144200.1+323420,1439+327,220.500579,32.572306,0.00001084,0.0002017,-0.0690,55304.0,50219.8,57951.4,3,202,0
ICRF,J144212.2+062526,1439+066,220.550991,6.423926,0.00001186,0.0003798,-0.6209,57849.3,56834.7,58159.9,4,258,0
ICRF,J144302.7+520137,1441+522,220.761503,52.027027,0.00001026,0.0001042,-0.0941,57005.3,53768.8,57840.3,3,252,0
ICRF,J144312.9-221516,1440-220,220.803874,-22.254611,0.00003150,0.0010638,-0.1360,57880.4,57610.7,57971.2,3,61,0
ICRF,J144341.0-060110,1441-058,220.921073,-6.019684,0.00001292,0.0004681,-0.3899,56997.3,55518.7,57809.9,2,172,0
ICRF,J144356.8+250144,1441+252,220.987051,25.029025,0.00000235,0.0000340,-0.1456,57296.6,52409.7,58205.8,150,7669,0
ICRF,J144358.6+633226,1442+637,220.994170,63.540657,0.00001804,0.0001322,-0.0025,54517.0,49827.5,57953.7,4,285,0
ICRF,J144431.7+025753,1442+031,221.132361,2.964865,0.00001449,0.0005167,-0.5183,57894.7,56749.7,58159.9,4,224,0
ICRF,J144450.7+113156,1442+117,221.211399,11.532331,0.00001104,0.0003269,-0.3101,57973.0,57951.4,58003.7,3,235,0
ICRF,J144458.3-085942,1442-087,221.242950,-8.995145,0.00000901,0.0001814,-0.2188,57991.1,57674.7,58048.6,5,182,0
ICRF,J144516.4+095836,1442+101,221.318605,9.976687,0.00000391,0.0000709,0.1528,52579.8,47011.4,58204.3,56,1060,0
ICRF,J144544.2-244541,1442-245,221.434215,-24.761553,0.00000815,0.0002916,-0.0090,56724.2,55413.8,57971.2,3,219,0
ICRF,J144553.3-162901,1443-162,221.472401,-16.483783,0.00000320,0.0000542,-0.2249,56080.9,47941.3,58204.3,94,1926,0
ICRF,J144635.3+172107,1444+175,221.647276,17.352106,0.00000469,0.0001323,-0.0463,52517.5,50085.5,57951.4,6,397,0
ICRF,J144815.0-162024,1445-161,222.062726,-16.340152,0.00000557,0.0001156,-0.4959,52403.1,47605.1,58101.7,55,554,0
ICRF,J144828.7+760111,1448+762,222.119913,76.019888,0.00000908,0.0000326,-0.0012,54202.1,47019.9,58155.7,86,7389,0
ICRF,J144850.3+040219,1446+042,222.209838,4.038859,0.00000657,0.0001863,-0.0786,56746.4,49914.7,58204.3,4,257,0
ICRF,J144851.1-112215,1446-111,222.213167,-11.371037,0.00000983,0.0003055,0.4001,56451.3,50576.2,57905.2,3,183,0
ICRF,J144916.5-004519,1446-005,222.319126,0.755341,0.00000607,0.0001707,-0.1164,56837.9,53503.7,57809.9,3,252,0
ICRF,J144939.9-213924,1446-214,222.416559,-21.656871,0.00008370,0.0005332,0.5088,57925.7,57925.7,57925.7,1,10,0
ICRF,J145031.1+091027,1448+093,222.629871,9.174432,0.00000745,0.0002236,-0.2738,55112.2,49914.7,58204.3,4,324,0
ICRF,J145102.5-232931,1448-232,222.760456,-23.491976,0.00001596,0.0005390,-0.0300,57119.3,53573.0,57971.2,3,170,0
ICRF,J145131.4+134324,1449+139,222.881213,13.723334,0.00002488,0.0004908,0.4942,55168.6,50085.5,56818.4,4,60,0
ICRF,J145147.4-012735,1449-012,222.947551,-1.459808,0.00000678,0.0001866,-0.0635,55818.6,50576.2,57809.9,3,272,0
ICRF,J145157.3+635719,1450+641,222.989010,63.955334,0.00009355,0.0004871,-0.0787,57200.1,54088.1,57951.4,3,108,0
ICRF,J145224.6+452223,1450+455,223.102810,45.373242,0.00001226,0.0001631,-0.1125,57046.3,50306.3,57771.0,3,211,0
ICRF,J145239.6-650203,1448-648,223.165330,-65.034287,0.00002140,0.0001544,0.4166,56322.9,52887.6,58024.8,28,226,0
ICRF,J145304.5-220429,1450-218,223.269073,-22.074801,0.00000997,0.0002599,-0.3266,57952.2,57597.7,58048.6,3,143,0
ICRF,J145318.5+350539,1451+352,223.327272,35.094268,0.00001065,0.0002077,-0.0098,57061.6,53573.0,57951.4,3,163,0
ICRF,J145344.2-252247,1450-251,223.434246,-25.379862,0.00000888,0.0002763,-0.3530,56492.6,53560.8,57978.6,3,237,0
ICRF,J145344.2+102557,1451+106,223.434338,10.432656,0.00000721,0.0001964,-0.0571,56492.1,53561.9,57951.4,3,236,0
ICRF,J145353.6+264833,1451+270,223.473336,26.809280,0.00000572,0.0001166,-0.2819,54371.3,50219.8,58159.9,6,378,0
ICRF,J145359.7+091543,1451+094,223.498884,9.262036,0.00000755,0.0002157,-0.2023,57240.1,53560.8,58204.3,4,266,0
ICRF,J145402.4-340057,1450-338,223.510306,-34.015892,0.00001482,0.0005065,0.0797,56082.8,52306.7,57901.9,4,163,0
ICRF,J145420.8+162424,1452+166,223.586896,16.406770,0.00000645,0.0001806,0.0674,56510.7,53523.9,57971.2,3,292,0
ICRF,J145427.4-374733,1451-375,223.614207,-37.792540,0.00000307,0.0000431,0.0720,54046.6,48110.9,58200.8,432,5159,0
ICRF,J145432.2+295558,1452+301,223.634575,29.932793,0.00001347,0.0003397,-0.4145,57275.7,53561.9,58159.9,4,216,0
ICRF,J145432.9-401232,1451-400,223.637135,-40.209032,0.00000462,0.0000848,0.0636,54646.4,47640.2,58204.3,100,1398,0
ICRF,J145446.6-250512,1451-248,223.694579,-25.086803,0.00000763,0.0002438,-0.3178,56442.9,50632.3,57978.6,4,198,0
ICRF,J145502.8-170013,1452-168,223.761711,-17.003876,0.00001474,0.0004883,-0.1807,55970.6,50632.3,57915.1,3,176,0
ICRF,J145531.8+213139,1453+217,223.882693,21.527549,0.00000834,0.0002022,-0.2264,56796.9,53126.1,58204.3,4,350,0
ICRF,J145554.1+443137,1454+447,223.975566,44.527126,0.00001225,0.0001643,-0.2675,56146.0,50306.3,57771.0,3,257,0
ICRF,J145608.1+504836,1454+510,224.033832,50.810084,0.00001711,0.0001693,-0.0572,55581.4,49577.0,57872.7,3,164,0
ICRF,J145641.3-061743,1454-060,224.172469,-6.295334,0.00000897,0.0001034,0.2693,57640.7,57219.8,57925.7,4,882,0
ICRF,J145726.7-353909,1454-354,224.361299,-35.652770,0.00001062,0.0001603,0.1648,54253.7,53134.5,55545.7,23,177,0
ICRF,J145738.1+074954,1455+080,224.408870,7.831865,0.00001533,0.0004417,-0.0535,52914.1,49914.7,57776.0,3,200,0
ICRF,J145743.4+243507,1455+247,224.430940,24.585478,0.00004188,0.0006175,-0.1825,57220.8,53341.8,58204.3,4,153,0
ICRF,J145752.5+093816,1455+098,224.468882,9.637930,0.00001610,0.0004260,-0.1311,57043.8,53573.0,57776.0,3,113,0
ICRF,J145757.3+343950,1455+348,224.488762,34.663996,0.00002460,0.0003932,-0.2211,57535.4,55454.7,58036.5,3,180,0
ICRF,J145844.7+372021,1456+375,224.686644,37.339340,0.00000818,0.0001484,-0.1612,56093.9,50242.8,58137.6,4,325,0
ICRF,J145859.3+041613,1456+044,224.747318,4.270506,0.00000287,0.0000562,-0.1359,55995.7,49914.7,58204.3,132,2407,0
ICRF,J145907.5+714019,1458+718,224.781600,71.672185,0.00000741,0.0000380,-0.1458,54185.1,48194.7,58162.7,70,3767,0
ICRF,J145915.7-365547,1456-367,224.815682,-36.929983,0.00002291,0.0007534,-0.2981,56138.8,52306.7,57901.9,4,104,0
ICRF,J145928.7-181045,1456-179,224.869847,-18.179219,0.00000940,0.0003172,-0.3222,57432.2,56875.5,57915.1,2,155,0
ICRF,J145935.4+444207,1457+449,224.897742,44.702200,0.00000924,0.0001386,-0.0822,56528.5,53560.8,57771.0,3,282,0
ICRF,J150034.0+083941,1458+088,225.141681,8.661613,0.00002040,0.0005298,0.0727,57195.9,54112.8,57771.0,3,154,0
ICRF,J150048.6+475115,1459+480,225.202726,47.854316,0.00000355,0.0000382,-0.0178,55055.6,47459.8,58127.7,65,4443,0
ICRF,J150051.8-235820,1457-237,225.216205,-23.972277,0.00000698,0.0002325,-0.2001,57024.4,53573.0,57978.6,3,201,0
ICRF,J150134.7-391839,1458-391,225.394827,-39.310952,0.00001624,0.0005479,0.3569,55931.3,52306.7,57901.9,4,103,0
ICRF,J150225.0-150852,1459-149,225.604239,-15.147922,0.00000761,0.0002582,-0.2993,56621.5,53560.8,57915.1,3,192,0
ICRF,J150300.8+091758,1500+094,225.753748,9.299717,0.00000892,0.0002319,-0.0079,56934.3,54088.1,57771.0,3,255,0
ICRF,J150328.8+041948,1500+045,225.870366,4.330276,0.00000657,0.0001973,-0.2357,56489.8,53561.9,57771.0,3,279,0
ICRF,J150407.2+040709,1501+043,226.030301,4.119293,0.00000869,0.0002550,-0.2222,57329.5,56995.7,57771.0,3,276,0
ICRF,J150407.5-024816,1501-026,226.031329,-2.804618,0.00003709,0.0011816,-0.5150,57833.6,57219.8,58048.6,3,119,0
ICRF,J150407.5+324921,1502+330,226.031356,32.822550,0.00001080,0.0001807,0.1344,56838.8,50219.8,58137.6,4,343,0
ICRF,J150424.9+102939,1502+106,226.104082,10.494222,0.00000220,0.0000348,-0.0740,49842.7,44447.0,58205.8,687,16574,0
ICRF,J150426.6+285430,1502+291,226.111236,28.908484,0.00000639,0.0001389,-0.1595,56529.2,50219.8,58204.3,5,349,0
ICRF,J150502.3-343256,1501-343,226.259876,-34.549117,0.00001512,0.0004694,-0.1975,55963.6,54818.7,57901.9,3,113,0
ICRF,J150506.4+032630,1502+036,226.276988,3.441892,0.00000212,0.0000319,-0.0228,56411.6,48853.8,58200.8,406,12033,0
ICRF,J150603.0-091912,1503-091,226.512642,-9.320016,0.00002709,0.0007001,0.3279,55969.3,50576.2,57836.8,3,90,0
ICRF,J150609.5+373051,1504+377,226.539708,37.514203,0.00000275,0.0000337,0.0409,56555.4,46977.9,58205.8,175,7401,0
ICRF,J150624.7+831928,1510+835,226.602980,83.324454,0.00004945,0.0001202,0.0637,56966.5,50688.3,57944.2,3,277,0
ICRF,J150644.1+493355,1505+497,226.683810,49.565501,0.00000857,0.0001106,-0.1221,56224.5,50306.3,57771.0,3,300,0
ICRF,J150653.0+423923,1505+428,226.721008,42.656399,0.00000632,0.0000790,-0.0151,54483.4,50242.8,58204.7,5,313,0
ICRF,J150704.7-165230,1504-166,226.769946,-16.875074,0.00000296,0.0000588,-0.2128,52434.1,46840.8,57974.7,112,1641,0
ICRF,J150711.6+511716,1505+514,226.798398,51.288017,0.00001750,0.0001813,-0.0354,55461.8,49577.0,57872.7,4,198,0
ICRF,J150721.7+123629,1504+127,226.840659,12.608077,0.00000805,0.0002329,0.0036,56703.3,53560.8,57971.2,3,275,0
ICRF,J150759.7+041511,1505+044,226.998885,4.253329,0.00000745,0.0002277,0.0317,56144.3,52306.7,57804.9,3,243,0
ICRF,J150835.7-154831,1505-156,227.148757,-15.808759,0.00001430,0.0005268,-0.3776,55467.3,53561.9,57373.7,4,194,0
ICRF,J150838.9-495302,1505-496,227.162269,-49.883975,0.00002359,0.0003006,-0.3105,57275.2,52676.7,58038.7,9,104,0
ICRF,J150852.9-303629,1505-304,227.220805,-30.608175,0.00001244,0.0003916,-0.0707,56746.3,53126.1,57905.2,4,118,0
ICRF,J150910.1+161127,1506+163,227.292133,16.191038,0.00000847,0.0002591,-0.1124,56635.5,53126.1,57971.2,3,273,0
ICRF,J150920.5-073548,1506-074,227.335640,-7.596716,0.00000832,0.0002779,-0.1635,56960.9,53573.0,57836.8,3,196,0
ICRF,J151002.9+570243,1508+572,227.512177,57.045382,0.00000493,0.0000447,0.1377,53531.4,49541.8,58144.4,79,3000,0
ICRF,J151041.6-245159,1507-246,227.673610,-24.866379,0.00051585,0.0257882,-0.9294,57969.3,57925.7,57974.7,2,9,0
ICRF,J151044.4-112139,1508-111,227.685140,-11.361028,0.00001628,0.0004776,-0.3977,57498.4,55776.7,58048.6,5,111,0
ICRF,J151053.5-054307,1508-055,227.723298,-5.718727,0.00000312,0.0000560,-0.0407,52891.0,50576.2,55313.7,29,1126,0
ICRF,J151105.5+220806,1508+223,227.773247,22.135178,0.00003280,0.0005720,0.0445,57665.7,54088.1,58204.3,4,139,0
ICRF,J151141.2+051809,1509+054,227.921943,5.302572,0.00000631,0.0001636,-0.0142,56074.0,52306.7,57804.9,3,235,0
ICRF,J151150.4-324257,1508-325,227.960012,-32.716053,0.00001368,0.0004510,-0.0446,57340.8,54943.7,57905.2,3,107,0
ICRF,J151215.7+020316,1509+022,228.065591,2.054716,0.00000672,0.0002046,-0.2008,56871.9,53768.8,57804.9,3,217,0
ICRF,J151250.5-090559,1510-089,228.210554,-9.099953,0.00000215,0.0000361,0.0079,54598.5,44773.8,58177.7,545,15636,0
ICRF,J151251.5-655302,1508-656,228.214794,-65.883951,0.00010044,0.0007726,0.0941,53580.3,52887.6,54457.4,4,22,0
ICRF,J151321.7-320932,1510-319,228.340739,-32.159081,0.00001053,0.0003155,-0.4686,57338.3,55483.7,58048.6,3,163,0
ICRF,J151330.6-422156,1510-421,228.377592,-42.365585,0.00002521,0.0007449,0.0963,57149.0,55042.7,57920.8,3,69,0
ICRF,J151340.1+233835,1511+238,228.417440,23.643111,0.00001437,0.0002599,-0.2062,54504.9,50085.5,57776.0,4,210,0
ICRF,J151344.8-101200,1511-100,228.437056,-10.200074,0.00000247,0.0000381,-0.0530,56013.6,46875.8,58172.8,97,2936,0
ICRF,J151356.9-211457,1511-210,228.487375,-21.249307,0.00000503,0.0001597,-0.2577,54139.7,50632.3,57978.6,4,350,0
ICRF,J151434.7+025248,1512+030,228.644727,2.880141,0.00000739,0.0002102,0.0459,56649.5,53560.8,57804.9,3,268,0
ICRF,J151440.0-474829,1511-476,228.666769,-47.808294,0.00001255,0.0002474,0.4422,53728.6,52676.7,55420.7,24,154,0
ICRF,J151440.8-361704,1511-360,228.670308,-36.284688,0.00001451,0.0003750,-0.0456,57215.1,55168.8,57905.2,4,109,0
ICRF,J151443.0+365050,1512+370,228.679451,36.847321,0.00003877,0.0006237,-0.3209,58095.3,58003.7,58137.6,2,149,0
ICRF,J151512.6-555932,1511-558,228.802804,-55.992455,0.00005636,0.0003690,-0.3039,56304.8,55889.8,57988.7,6,56,0
ICRF,J151640.2+001501,1514+004,229.167579,0.250530,0.00000372,0.0000960,-0.2089,54847.1,49914.7,58030.7,9,539,0
ICRF,J151656.7+193212,1514+197,229.236651,19.536942,0.00000231,0.0000342,-0.0725,56397.1,48434.7,58204.3,197,7028,0
ICRF,J151726.6-261818,1514-261,229.360926,-26.305272,0.00000926,0.0003063,-0.4633,57467.6,56875.5,58048.6,3,176,0
ICRF,J151741.8-242219,1514-241,229.424221,-24.372077,0.00000240,0.0000438,-0.2575,52137.9,46840.8,58030.7,339,8100,0
ICRF,J151942.5-241152,1516-240,229.927437,-24.197957,0.00006806,0.0005443,-0.0959,57974.7,57974.7,57974.7,1,24,0
